ticker,expiry_time,status,side,price,score,won,pnl_cents,product
KXETH15M-26APR021815-00,2026-04-02T18:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR021830-00,2026-04-02T18:30:00+00:00,rejected,,,,,,
KXETH15M-26APR021830-00,2026-04-02T18:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR021845-00,2026-04-02T18:45:00+00:00,rejected,,,,,,
KXETH15M-26APR021845-00,2026-04-02T18:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR021900-00,2026-04-02T19:00:00+00:00,rejected,,,,,,
KXETH15M-26APR021900-00,2026-04-02T19:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR021915-00,2026-04-02T19:15:00+00:00,rejected,,,,,,
KXETH15M-26APR021915-00,2026-04-02T19:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR021930-00,2026-04-02T19:30:00+00:00,rejected,,,,,,
KXETH15M-26APR021930-00,2026-04-02T19:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR021945-00,2026-04-02T19:45:00+00:00,rejected,,,,,,
KXETH15M-26APR021945-00,2026-04-02T19:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR022000-00,2026-04-02T20:00:00+00:00,rejected,,,,,,
KXETH15M-26APR022000-00,2026-04-02T20:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR022015-00,2026-04-02T20:15:00+00:00,rejected,,,,,,
KXETH15M-26APR022015-00,2026-04-02T20:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR022030-00,2026-04-02T20:30:00+00:00,rejected,,,,,,
KXETH15M-26APR022030-00,2026-04-02T20:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR022045-00,2026-04-02T20:45:00+00:00,rejected,,,,,,
KXETH15M-26APR022045-00,2026-04-02T20:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR022100-00,2026-04-02T21:00:00+00:00,rejected,,,,,,
KXETH15M-26APR022100-00,2026-04-02T21:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR022115-00,2026-04-02T21:15:00+00:00,rejected,,,,,,
KXETH15M-26APR022115-00,2026-04-02T21:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR022130-00,2026-04-02T21:30:00+00:00,rejected,,,,,,
KXETH15M-26APR022130-00,2026-04-02T21:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR022145-00,2026-04-02T21:45:00+00:00,rejected,,,,,,
KXETH15M-26APR022145-00,2026-04-02T21:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR022200-00,2026-04-02T22:00:00+00:00,rejected,,,,,,
KXETH15M-26APR022200-00,2026-04-02T22:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR022215-00,2026-04-02T22:15:00+00:00,rejected,,,,,,
KXETH15M-26APR022215-00,2026-04-02T22:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR022230-00,2026-04-02T22:30:00+00:00,rejected,,,,,,
KXETH15M-26APR022230-00,2026-04-02T22:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR022245-00,2026-04-02T22:45:00+00:00,rejected,,,,,,
KXETH15M-26APR022245-00,2026-04-02T22:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR022300-00,2026-04-02T23:00:00+00:00,rejected,,,,,,
KXETH15M-26APR022300-00,2026-04-02T23:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR022315-00,2026-04-02T23:15:00+00:00,rejected,,,,,,
KXETH15M-26APR022315-00,2026-04-02T23:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR022330-00,2026-04-02T23:30:00+00:00,rejected,,,,,,
KXETH15M-26APR022330-00,2026-04-02T23:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR022345-00,2026-04-02T23:45:00+00:00,rejected,,,,,,
KXETH15M-26APR022345-00,2026-04-02T23:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR030000-00,2026-04-03T00:00:00+00:00,rejected,,,,,,
KXETH15M-26APR030000-00,2026-04-03T00:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR030015-00,2026-04-03T00:15:00+00:00,rejected,,,,,,
KXETH15M-26APR030015-00,2026-04-03T00:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR030030-00,2026-04-03T00:30:00+00:00,rejected,,,,,,
KXETH15M-26APR030030-00,2026-04-03T00:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR030045-00,2026-04-03T00:45:00+00:00,rejected,,,,,,
KXETH15M-26APR030045-00,2026-04-03T00:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR030100-00,2026-04-03T01:00:00+00:00,rejected,,,,,,
KXETH15M-26APR030100-00,2026-04-03T01:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR030115-00,2026-04-03T01:15:00+00:00,rejected,,,,,,
KXETH15M-26APR030115-00,2026-04-03T01:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR030130-00,2026-04-03T01:30:00+00:00,rejected,,,,,,
KXETH15M-26APR030130-00,2026-04-03T01:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR030145-00,2026-04-03T01:45:00+00:00,rejected,,,,,,
KXETH15M-26APR030145-00,2026-04-03T01:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR030200-00,2026-04-03T02:00:00+00:00,rejected,,,,,,
KXETH15M-26APR030200-00,2026-04-03T02:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR030215-00,2026-04-03T02:15:00+00:00,rejected,,,,,,
KXETH15M-26APR030215-00,2026-04-03T02:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR030230-00,2026-04-03T02:30:00+00:00,rejected,,,,,,
KXETH15M-26APR030230-00,2026-04-03T02:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR030245-00,2026-04-03T02:45:00+00:00,rejected,,,,,,
KXETH15M-26APR030245-00,2026-04-03T02:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR030300-00,2026-04-03T03:00:00+00:00,rejected,,,,,,
KXETH15M-26APR030300-00,2026-04-03T03:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR030315-00,2026-04-03T03:15:00+00:00,rejected,,,,,,
KXETH15M-26APR030315-00,2026-04-03T03:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR030330-00,2026-04-03T03:30:00+00:00,rejected,,,,,,
KXETH15M-26APR030330-00,2026-04-03T03:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR030345-00,2026-04-03T03:45:00+00:00,rejected,,,,,,
KXETH15M-26APR030345-00,2026-04-03T03:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR030400-00,2026-04-03T04:00:00+00:00,rejected,,,,,,
KXETH15M-26APR030400-00,2026-04-03T04:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR030415-00,2026-04-03T04:15:00+00:00,rejected,,,,,,
KXETH15M-26APR030415-00,2026-04-03T04:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR030430-00,2026-04-03T04:30:00+00:00,rejected,,,,,,
KXETH15M-26APR030430-00,2026-04-03T04:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR030445-00,2026-04-03T04:45:00+00:00,rejected,,,,,,
KXETH15M-26APR030445-00,2026-04-03T04:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR030500-00,2026-04-03T05:00:00+00:00,rejected,,,,,,
KXETH15M-26APR030500-00,2026-04-03T05:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR030515-00,2026-04-03T05:15:00+00:00,rejected,,,,,,
KXETH15M-26APR030515-00,2026-04-03T05:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR030530-00,2026-04-03T05:30:00+00:00,rejected,,,,,,
KXETH15M-26APR030530-00,2026-04-03T05:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR030545-00,2026-04-03T05:45:00+00:00,rejected,,,,,,
KXETH15M-26APR030545-00,2026-04-03T05:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR030600-00,2026-04-03T06:00:00+00:00,rejected,,,,,,
KXETH15M-26APR030600-00,2026-04-03T06:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR030615-00,2026-04-03T06:15:00+00:00,rejected,,,,,,
KXETH15M-26APR030615-00,2026-04-03T06:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR030630-00,2026-04-03T06:30:00+00:00,rejected,,,,,,
KXETH15M-26APR030630-00,2026-04-03T06:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR030645-00,2026-04-03T06:45:00+00:00,rejected,,,,,,
KXETH15M-26APR030645-00,2026-04-03T06:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR030700-00,2026-04-03T07:00:00+00:00,rejected,,,,,,
KXETH15M-26APR030700-00,2026-04-03T07:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR030715-00,2026-04-03T07:15:00+00:00,rejected,,,,,,
KXETH15M-26APR030715-00,2026-04-03T07:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR030730-00,2026-04-03T07:30:00+00:00,rejected,,,,,,
KXETH15M-26APR030730-00,2026-04-03T07:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR030745-00,2026-04-03T07:45:00+00:00,rejected,,,,,,
KXETH15M-26APR030745-00,2026-04-03T07:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR030800-00,2026-04-03T08:00:00+00:00,rejected,,,,,,
KXETH15M-26APR030800-00,2026-04-03T08:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR030815-00,2026-04-03T08:15:00+00:00,rejected,,,,,,
KXETH15M-26APR030815-00,2026-04-03T08:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR030830-00,2026-04-03T08:30:00+00:00,rejected,,,,,,
KXETH15M-26APR030830-00,2026-04-03T08:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR030845-00,2026-04-03T08:45:00+00:00,rejected,,,,,,
KXETH15M-26APR030845-00,2026-04-03T08:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR030900-00,2026-04-03T09:00:00+00:00,rejected,,,,,,
KXETH15M-26APR030900-00,2026-04-03T09:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR030915-00,2026-04-03T09:15:00+00:00,rejected,,,,,,
KXETH15M-26APR030915-00,2026-04-03T09:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR030930-00,2026-04-03T09:30:00+00:00,rejected,,,,,,
KXETH15M-26APR030930-00,2026-04-03T09:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR030945-00,2026-04-03T09:45:00+00:00,rejected,,,,,,
KXETH15M-26APR030945-00,2026-04-03T09:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR031000-00,2026-04-03T10:00:00+00:00,rejected,,,,,,
KXETH15M-26APR031000-00,2026-04-03T10:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR031015-00,2026-04-03T10:15:00+00:00,rejected,,,,,,
KXETH15M-26APR031015-00,2026-04-03T10:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR031030-00,2026-04-03T10:30:00+00:00,rejected,,,,,,
KXETH15M-26APR031030-00,2026-04-03T10:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR031045-00,2026-04-03T10:45:00+00:00,rejected,,,,,,
KXETH15M-26APR031045-00,2026-04-03T10:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR031100-00,2026-04-03T11:00:00+00:00,rejected,,,,,,
KXETH15M-26APR031100-00,2026-04-03T11:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR031115-00,2026-04-03T11:15:00+00:00,rejected,,,,,,
KXETH15M-26APR031115-00,2026-04-03T11:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR031130-00,2026-04-03T11:30:00+00:00,rejected,,,,,,
KXETH15M-26APR031130-00,2026-04-03T11:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR031145-00,2026-04-03T11:45:00+00:00,rejected,,,,,,
KXETH15M-26APR031145-00,2026-04-03T11:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR031200-00,2026-04-03T12:00:00+00:00,rejected,,,,,,
KXETH15M-26APR031200-00,2026-04-03T12:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR031215-00,2026-04-03T12:15:00+00:00,rejected,,,,,,
KXETH15M-26APR031215-00,2026-04-03T12:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR031230-00,2026-04-03T12:30:00+00:00,rejected,,,,,,
KXETH15M-26APR031230-00,2026-04-03T12:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR031245-00,2026-04-03T12:45:00+00:00,rejected,,,,,,
KXETH15M-26APR031245-00,2026-04-03T12:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR031300-00,2026-04-03T13:00:00+00:00,rejected,,,,,,
KXETH15M-26APR031300-00,2026-04-03T13:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR031315-00,2026-04-03T13:15:00+00:00,rejected,,,,,,
KXETH15M-26APR031315-00,2026-04-03T13:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR031330-00,2026-04-03T13:30:00+00:00,rejected,,,,,,
KXETH15M-26APR031330-00,2026-04-03T13:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR031345-00,2026-04-03T13:45:00+00:00,rejected,,,,,,
KXETH15M-26APR031345-00,2026-04-03T13:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR031400-00,2026-04-03T14:00:00+00:00,rejected,,,,,,
KXETH15M-26APR031400-00,2026-04-03T14:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR031415-00,2026-04-03T14:15:00+00:00,rejected,,,,,,
KXETH15M-26APR031415-00,2026-04-03T14:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR031430-00,2026-04-03T14:30:00+00:00,rejected,,,,,,
KXETH15M-26APR031430-00,2026-04-03T14:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR031445-00,2026-04-03T14:45:00+00:00,rejected,,,,,,
KXETH15M-26APR031445-00,2026-04-03T14:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR031500-00,2026-04-03T15:00:00+00:00,rejected,,,,,,
KXETH15M-26APR031500-00,2026-04-03T15:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR031515-00,2026-04-03T15:15:00+00:00,rejected,,,,,,
KXETH15M-26APR031515-00,2026-04-03T15:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR031530-00,2026-04-03T15:30:00+00:00,rejected,,,,,,
KXETH15M-26APR031530-00,2026-04-03T15:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR031545-00,2026-04-03T15:45:00+00:00,rejected,,,,,,
KXETH15M-26APR031545-00,2026-04-03T15:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR031600-00,2026-04-03T16:00:00+00:00,rejected,,,,,,
KXETH15M-26APR031600-00,2026-04-03T16:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR031615-00,2026-04-03T16:15:00+00:00,rejected,,,,,,
KXETH15M-26APR031615-00,2026-04-03T16:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR031630-00,2026-04-03T16:30:00+00:00,rejected,,,,,,
KXETH15M-26APR031630-00,2026-04-03T16:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR031645-00,2026-04-03T16:45:00+00:00,rejected,,,,,,
KXETH15M-26APR031645-00,2026-04-03T16:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR031700-00,2026-04-03T17:00:00+00:00,rejected,,,,,,
KXETH15M-26APR031700-00,2026-04-03T17:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR031715-00,2026-04-03T17:15:00+00:00,rejected,,,,,,
KXETH15M-26APR031715-00,2026-04-03T17:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR031730-00,2026-04-03T17:30:00+00:00,rejected,,,,,,
KXETH15M-26APR031730-00,2026-04-03T17:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR031745-00,2026-04-03T17:45:00+00:00,rejected,,,,,,
KXETH15M-26APR031745-00,2026-04-03T17:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR031800-00,2026-04-03T18:00:00+00:00,rejected,,,,,,
KXETH15M-26APR031800-00,2026-04-03T18:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR031815-00,2026-04-03T18:15:00+00:00,rejected,,,,,,
KXETH15M-26APR031815-00,2026-04-03T18:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR031830-00,2026-04-03T18:30:00+00:00,rejected,,,,,,
KXETH15M-26APR031830-00,2026-04-03T18:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR031845-00,2026-04-03T18:45:00+00:00,rejected,,,,,,
KXETH15M-26APR031845-00,2026-04-03T18:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR031900-00,2026-04-03T19:00:00+00:00,rejected,,,,,,
KXETH15M-26APR031900-00,2026-04-03T19:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR031915-00,2026-04-03T19:15:00+00:00,rejected,,,,,,
KXETH15M-26APR031915-00,2026-04-03T19:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR031930-00,2026-04-03T19:30:00+00:00,rejected,,,,,,
KXETH15M-26APR031930-00,2026-04-03T19:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR031945-00,2026-04-03T19:45:00+00:00,rejected,,,,,,
KXETH15M-26APR031945-00,2026-04-03T19:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR032000-00,2026-04-03T20:00:00+00:00,rejected,,,,,,
KXETH15M-26APR032000-00,2026-04-03T20:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR032015-00,2026-04-03T20:15:00+00:00,rejected,,,,,,
KXETH15M-26APR032015-00,2026-04-03T20:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR032030-00,2026-04-03T20:30:00+00:00,rejected,,,,,,
KXETH15M-26APR032030-00,2026-04-03T20:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR032045-00,2026-04-03T20:45:00+00:00,rejected,,,,,,
KXETH15M-26APR032045-00,2026-04-03T20:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR032100-00,2026-04-03T21:00:00+00:00,rejected,,,,,,
KXETH15M-26APR032100-00,2026-04-03T21:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR032115-00,2026-04-03T21:15:00+00:00,rejected,,,,,,
KXETH15M-26APR032115-00,2026-04-03T21:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR032130-00,2026-04-03T21:30:00+00:00,rejected,,,,,,
KXETH15M-26APR032130-00,2026-04-03T21:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR032145-00,2026-04-03T21:45:00+00:00,rejected,,,,,,
KXETH15M-26APR032145-00,2026-04-03T21:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR032200-00,2026-04-03T22:00:00+00:00,rejected,,,,,,
KXETH15M-26APR032200-00,2026-04-03T22:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR032215-00,2026-04-03T22:15:00+00:00,rejected,,,,,,
KXETH15M-26APR032215-00,2026-04-03T22:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR032230-00,2026-04-03T22:30:00+00:00,rejected,,,,,,
KXETH15M-26APR032230-00,2026-04-03T22:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR032245-00,2026-04-03T22:45:00+00:00,rejected,,,,,,
KXETH15M-26APR032245-00,2026-04-03T22:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR032300-00,2026-04-03T23:00:00+00:00,rejected,,,,,,
KXETH15M-26APR032300-00,2026-04-03T23:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR032315-00,2026-04-03T23:15:00+00:00,rejected,,,,,,
KXETH15M-26APR032315-00,2026-04-03T23:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR032330-00,2026-04-03T23:30:00+00:00,rejected,,,,,,
KXETH15M-26APR032330-00,2026-04-03T23:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR032345-00,2026-04-03T23:45:00+00:00,rejected,,,,,,
KXETH15M-26APR032345-00,2026-04-03T23:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR040000-00,2026-04-04T00:00:00+00:00,rejected,,,,,,
KXETH15M-26APR040000-00,2026-04-04T00:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR040015-00,2026-04-04T00:15:00+00:00,rejected,,,,,,
KXETH15M-26APR040015-00,2026-04-04T00:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR040030-00,2026-04-04T00:30:00+00:00,rejected,,,,,,
KXETH15M-26APR040030-00,2026-04-04T00:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR040045-00,2026-04-04T00:45:00+00:00,rejected,,,,,,
KXETH15M-26APR040045-00,2026-04-04T00:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR040100-00,2026-04-04T01:00:00+00:00,rejected,,,,,,
KXETH15M-26APR040100-00,2026-04-04T01:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR040115-00,2026-04-04T01:15:00+00:00,rejected,,,,,,
KXETH15M-26APR040115-00,2026-04-04T01:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR040130-00,2026-04-04T01:30:00+00:00,rejected,,,,,,
KXETH15M-26APR040130-00,2026-04-04T01:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR040145-00,2026-04-04T01:45:00+00:00,rejected,,,,,,
KXETH15M-26APR040145-00,2026-04-04T01:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR040200-00,2026-04-04T02:00:00+00:00,rejected,,,,,,
KXETH15M-26APR040200-00,2026-04-04T02:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR040215-00,2026-04-04T02:15:00+00:00,rejected,,,,,,
KXETH15M-26APR040215-00,2026-04-04T02:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR040230-00,2026-04-04T02:30:00+00:00,rejected,,,,,,
KXETH15M-26APR040230-00,2026-04-04T02:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR040245-00,2026-04-04T02:45:00+00:00,rejected,,,,,,
KXETH15M-26APR040245-00,2026-04-04T02:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR040300-00,2026-04-04T03:00:00+00:00,rejected,,,,,,
KXETH15M-26APR040300-00,2026-04-04T03:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR040315-00,2026-04-04T03:15:00+00:00,rejected,,,,,,
KXETH15M-26APR040315-00,2026-04-04T03:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR040330-00,2026-04-04T03:30:00+00:00,rejected,,,,,,
KXETH15M-26APR040330-00,2026-04-04T03:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR040345-00,2026-04-04T03:45:00+00:00,rejected,,,,,,
KXETH15M-26APR040345-00,2026-04-04T03:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR040400-00,2026-04-04T04:00:00+00:00,rejected,,,,,,
KXETH15M-26APR040400-00,2026-04-04T04:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR040415-00,2026-04-04T04:15:00+00:00,rejected,,,,,,
KXETH15M-26APR040415-00,2026-04-04T04:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR040430-00,2026-04-04T04:30:00+00:00,rejected,,,,,,
KXETH15M-26APR040430-00,2026-04-04T04:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR040445-00,2026-04-04T04:45:00+00:00,rejected,,,,,,
KXETH15M-26APR040445-00,2026-04-04T04:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR040500-00,2026-04-04T05:00:00+00:00,rejected,,,,,,
KXETH15M-26APR040500-00,2026-04-04T05:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR040515-00,2026-04-04T05:15:00+00:00,rejected,,,,,,
KXETH15M-26APR040515-00,2026-04-04T05:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR040530-00,2026-04-04T05:30:00+00:00,rejected,,,,,,
KXETH15M-26APR040530-00,2026-04-04T05:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR040545-00,2026-04-04T05:45:00+00:00,rejected,,,,,,
KXETH15M-26APR040545-00,2026-04-04T05:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR040600-00,2026-04-04T06:00:00+00:00,rejected,,,,,,
KXETH15M-26APR040600-00,2026-04-04T06:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR040615-00,2026-04-04T06:15:00+00:00,rejected,,,,,,
KXETH15M-26APR040615-00,2026-04-04T06:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR040630-00,2026-04-04T06:30:00+00:00,rejected,,,,,,
KXETH15M-26APR040630-00,2026-04-04T06:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR040645-00,2026-04-04T06:45:00+00:00,rejected,,,,,,
KXETH15M-26APR040645-00,2026-04-04T06:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR040700-00,2026-04-04T07:00:00+00:00,rejected,,,,,,
KXETH15M-26APR040700-00,2026-04-04T07:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR040715-00,2026-04-04T07:15:00+00:00,rejected,,,,,,
KXETH15M-26APR040715-00,2026-04-04T07:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR040730-00,2026-04-04T07:30:00+00:00,rejected,,,,,,
KXETH15M-26APR040730-00,2026-04-04T07:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR040745-00,2026-04-04T07:45:00+00:00,rejected,,,,,,
KXETH15M-26APR040745-00,2026-04-04T07:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR040800-00,2026-04-04T08:00:00+00:00,rejected,,,,,,
KXETH15M-26APR040800-00,2026-04-04T08:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR040815-00,2026-04-04T08:15:00+00:00,rejected,,,,,,
KXETH15M-26APR040815-00,2026-04-04T08:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR040830-00,2026-04-04T08:30:00+00:00,rejected,,,,,,
KXETH15M-26APR040830-00,2026-04-04T08:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR040845-00,2026-04-04T08:45:00+00:00,rejected,,,,,,
KXETH15M-26APR040845-00,2026-04-04T08:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR040900-00,2026-04-04T09:00:00+00:00,rejected,,,,,,
KXETH15M-26APR040900-00,2026-04-04T09:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR040915-00,2026-04-04T09:15:00+00:00,rejected,,,,,,
KXETH15M-26APR040915-00,2026-04-04T09:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR040930-00,2026-04-04T09:30:00+00:00,rejected,,,,,,
KXETH15M-26APR040930-00,2026-04-04T09:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR040945-00,2026-04-04T09:45:00+00:00,rejected,,,,,,
KXETH15M-26APR040945-00,2026-04-04T09:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR041000-00,2026-04-04T10:00:00+00:00,rejected,,,,,,
KXETH15M-26APR041000-00,2026-04-04T10:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR041015-00,2026-04-04T10:15:00+00:00,rejected,,,,,,
KXETH15M-26APR041015-00,2026-04-04T10:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR041030-00,2026-04-04T10:30:00+00:00,rejected,,,,,,
KXETH15M-26APR041030-00,2026-04-04T10:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR041045-00,2026-04-04T10:45:00+00:00,rejected,,,,,,
KXETH15M-26APR041045-00,2026-04-04T10:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR041100-00,2026-04-04T11:00:00+00:00,rejected,,,,,,
KXETH15M-26APR041100-00,2026-04-04T11:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR041115-00,2026-04-04T11:15:00+00:00,rejected,,,,,,
